label,tweet,clean_text
sad,"ini kakinya diapain sih harusnya ya ampun sakit sekali  nyeri. orang rumah sudah pada jengah kali ya, saya aduh-aduh terus  gara2 serangan mendadak di kaki",kakinya diapain harusnya ampun sakit sekali nyeri orang rumah jengah kali aduh aduh terus gara serangan mendadak kaki
sad,Hampir 7 taun di jogja. sekarang  lagi packing perasaan kemarin sudah di cicil di bawa pulang. Tapi tetap  masih saja  berasa banyak. Padahal bajunya itu2 aja.,hampir taun jogja sekarang packing perasaan kemarin cicil bawa pulang tetap berasa banyak padahal bajunya
joy,Senyum2 sendiri baca #OldMoneyGakNgerasain karena  memang saya ngalamain yang  rata2 di twit haha kaya di suruh beli minyak tanah ke warung terus dirigenya ditendang2 pakai  dengkul kaki,senyum sendiri baca oldmoneygakngerasain memang ngalamain rata twit haha kaya suruh beli minyak tanah warung terus dirigenya ditendang pakai dengkul kaki
anger,kamu mau ngatain saya bencong apa lah terserah kamu yang  pasti saya tidak merasa saya bencong kamu lupa yang  sudah ngewe sama saya Giliran saya tidak ngeladenin kamu lagi kamu bilang bencong Ehmmmm kasihan  sangat  hidup kamu,kamu mau ngatain bencong apa terserah kamu tidak merasa bencong kamu lupa ngewe sama giliran tidak ngeladenin kamu kamu bilang bencong ehmm kasihan sangat hidup kamu
joy,"Kagum sih sama dia. She's younger than me, badannya kecil kek anak smp sekarang mimpin satu cabang besar isi 80 orang dan cabangnya one of the best di region banten",kagum sama she s younger than me badannya kecil kek anak smp sekarang mimpin satu cabang besar isi orang cabangnya one of the best region banten
anger,"Mau cerita Jadi tadu  sebelum magrib sempet keluar rumah buat antar  adik  bukber, nah di jalan pulang ketemulah sama cewek  cewek  berkerudung tapi rambutnya kelihatan  dibelakangnya:) Mereka bonceng 3:) Dan jalannya ditengah:) Padahal jalanan rame:) Eh Disalip ketiganya ngomel :(",mau cerita jadi tadu magrib sempet keluar rumah buat antar adik bukber nah jalan pulang ketemulah sama cewek cewek berkerudung rambutnya kelihatan dibelakangnya bonceng jalannya ditengah padahal jalanan rame disalip ketiganya ngomel
anger,"DPRRI pemegang amanah rakyat tetapi selalu membalikan telapak tangan, Dewan yang  membuat aturan dan Dewan pula yang  melanggar aturan, segelintir Dewan mencoreng amanah rakyat dengan  melakukan korupsi, jls bersalah dan selalu berkelit menutupi kesalahan dengan  bersandiwara",dprri pemegang amanah rakyat selalu membalikan telapak tangan dewan membuat aturan dewan melanggar aturan segelintir dewan mencoreng amanah rakyat melakukan korupsi jls bersalah selalu berkelit menutupi kesalahan bersandiwara
anger,"Tidak usah menyalahkan siapa-siapa, segala keburukan yang menimpa anda adalah karena kebodohan dan kesalahan anda sendiri. Dan ini bukan penghinaan, tapi peringatan keras agar kedepan bisa lebih cerdas, jadilah",tidak usah menyalahkan siapa siapa segala keburukan menimpa kebodohan kesalahan sendiri bukan penghinaan peringatan keras kedepan lebih cerdas jadilah
sad,"[USERNAME] [USERNAME] salah satunya karena  terutama pejabat negeri ini suka mencari cari kesalahan / kelemahan pejabat lainnya, bukan sama sama cari solusi bagaimana  bangsa ini bisa maju dan berkarya..",username username salah satunya terutama pejabat negeri suka mencari cari kesalahan kelemahan pejabat lainnya bukan sama sama cari solusi bagaimana bangsa maju berkarya
anger,"Ya congoni ma,hidup satu kost  ada yguda tua nenek, banyak bersabar banyak ucap doa saja  ya, karena  makin tua makin buat emosi ternyata pemirsyahhhh",congoni ma hidup satu kost yguda tua nenek banyak bersabar banyak ucap doa makin tua makin buat emosi ternyata pemirsyahh
sad,"sudah abis tuh bapak  kuomelin, Ya Allah pak bapak  yakin tidak jemput saya nih cuma  karena  feeling aja, percaya tuh sama  Allah paak.. blablablaa. tapi bapanya bersikukuh. Lalu tinggallah daku sendiri tiada yang  menemani di kost  segede itu.",abis tuh bapak kuomelin allah pak bapak yakin tidak jemput cuma feeling percaya tuh sama allah paak blablablaa bapanya bersikukuh lalu tinggallah daku sendiri tiada menemani kost segede
anger,"Ini pertemuan diundur lagi, kemungkinan besar bebas visa diundur lagi. memang  sih ini negara PHP tingkat tinggi. [USERNAME] [USERNAME] [USERNAME] [USERNAME]",pertemuan diundur kemungkinan besar bebas visa diundur memang negara php tingkat tinggi username username username username
sad,"tidak bisa tidur! Males bongkarin, tidur pakai  jeans, berharap segera pagi. Pagi tiba, langsung  naik bus pertama yang  lewat depan kos. dengan koper2ku. sampai Malang dengan  kudu nangis. Takkusangka ada travel agent yang  sedemikian busyuuk.",tidak tidur males bongkarin tidur pakai jeans berharap segera pagi pagi tiba langsung naik bus pertama lewat depan kos koper ku malang kudu nangis takkusangka travel agent sedemikian busyuuk
sad,hati kecil ini selalu berkata jujur. dan selalu membuat penyesalan setelah apa yang dilakukan itu salah. selalau mengingat bagai mana cara keluar dari zona yang kelam menuju kebenaran. hidup ituh pilihan ! berlaku baik atau pudar ketulusan.,hati kecil selalu berkata jujur selalu membuat penyesalan apa dilakukan salah selalau mengingat bagai mana cara keluar zona kelam menuju kebenaran hidup ituh pilihan berlaku baik pudar ketulusan
joy,dapat  driver [USERNAME] orang Batak marga Tampubolon (nama depan disembunyikan) yang seumuran. sudah deh di jalan bicara  ketawa-ketawa serasa lagi bicara  sama sepupu sendiri. Halak hita dang adong matinya! Mauliate godang lae hu! Horas!,driver username orang batak marga tampubolon nama depan disembunyikan seumuran jalan bicara ketawa ketawa serasa bicara sama sepupu sendiri halak hita dang adong matinya mauliate godang lae hu horas
sad,"Dari siang sampai sekarang perut sudah tidak karuan, susah ngejelasin gimana sakitnya karena  memang beda sangat  sama hamil yang  pertama, bukan merasakan  perut kencang  atau kontraksi atau keram lainnya, tapi lebih ke mual dan di kocok2 ke level yang lebih parah",siang sekarang perut tidak karuan susah ngejelasin gimana sakitnya memang beda sangat sama hamil pertama bukan merasakan perut kencang kontraksi keram lainnya lebih mual kocok level lebih parah
sad,kadang pulang cerita ke anak isteri abis nonton konser a b c dan gratis karena  sembari kerja. tapi... tiap anaknya tanya  konser ina itu kelewatan. sedih. #yha.,kadang pulang cerita anak isteri abis nonton konser a b c gratis sembari kerja tiap anaknya tanya konser ina kelewatan sedih yha
anger,"Baguslah! Itu namanya sadar diri. Mana mungkin tersangka kasus cabul bisa jadi pemimpin umat?! Btw, kasus [USERNAME] gimana? Terus cerita anda  ame nyang 'ntu gimane? [URL]",baguslah namanya sadar diri mana mungkin tersangka kasus cabul jadi pemimpin umat btw kasus username gimana terus cerita ame nyang ntu gimane url
anger,Anis bilang Prabowo didukung mafia asal mangap apa fakta?? sok nyolot kunyuk [USERNAME] satu ini tidak ada sopan santunnya sama pemimpin,anis bilang prabowo didukung mafia asal mangap apa fakta sok nyolot kunyuk username satu tidak sopan santunnya sama pemimpin
sad,saya tidak mampu... Mencegah hatiku untuk tidak terus merindukanmu.. Meski saya sadar bahwa rasa rindu ini hanya akan membuatku bertambah sakit.,tidak mampu mencegah hatiku tidak terus merindukanmu meski sadar rasa rindu membuatku bertambah sakit
joy,"Terima kasih sudah bekerja keras kasih kita (army) musik yang berkualitas, musik yang keren, musik yang inspiratif, musik yang menyembuhkan. Sehat selalu & terus berkarya. We cinta kamu RM",terima kasih bekerja keras kasih army musik berkualitas musik keren musik inspiratif musik menyembuhkan sehat selalu terus berkarya we cinta kamu rm
joy,"abis sahur, sembahyang subuh balek tidur lagi, bangun jam 6.30 dan sampai ruangan jam 7 kurang 5 menit, sptinya saya harus mengapresiasi diri sendiri karena  dapat  mandi, seragaman, pakai  bedak sama  gincu dan berjalan dalam  waktu 50 menit",abis sahur sembahyang subuh balek tidur bangun jam ruangan jam kurang menit sptinya mengapresiasi diri sendiri mandi seragaman pakai bedak sama gincu berjalan waktu menit
anger,"Kalau boleh jujur, sampai sekarang saya masih belum  sepenuhnya menerima perilaku tidak sopan orang ini yang  berusaha keluar masuk hubungan kita dulu. Karena saya merasa  tidak adil aja. saya tidak pernah ngerusak hubungan orang. sampai sekarang kalau saya ingat  caranya masuk, saya tidak habis pikir.",kalau jujur sekarang belum sepenuhnya menerima perilaku tidak sopan orang berusaha keluar masuk hubungan dulu merasa tidak adil tidak pernah ngerusak hubungan orang sekarang kalau ingat caranya masuk tidak habis pikir
joy,"abis sahur, sembahyang subuh balek tidur lagi, bangun jam 6.30 dan sampai ruangan jam 7 kurang 5 menit, sptinya saya harus mengapresiasi diri sendiri karena  dapat  mandi, seragaman, pakai  bedak sama  gincu dan berjalan dalam  waktu 25 menit",abis sahur sembahyang subuh balek tidur bangun jam ruangan jam kurang menit sptinya mengapresiasi diri sendiri mandi seragaman pakai bedak sama gincu berjalan waktu menit
anger,"Total duit diorang hampir mau 600 jt. yang ngutang pada punya otak tidak yahhh...ditagih pura2 mati, ada yang mati duluan, anaknya ngemis2 bingung ngembaliin nya sudah begitu  dia masih kuliah. ditagih nunggu dia kuliah, terus kerja, sampai  saya punya cucu itu  utang baru selesai  mungkin tong",total duit diorang hampir mau jt ngutang punya otak tidak yahh ditagih pura mati mati duluan anaknya ngemis bingung ngembaliin nya kuliah ditagih nunggu kuliah terus kerja punya cucu utang baru selesai mungkin tong
anger,[USERNAME] [USERNAME] gimane?gk berani komen kan?ngomong kek paling pancasila.. Mau tanya waktu bicara  saya pancasila kalian tidak lagi mabuk kan?ato bicara  sambil liat teks?anak muda optimis?hek.. anak muda yang  kehilangan urat malu iye kali.. :) https:/,username username gimane tidak berani komen kan ngomong kek paling pancasila mau tanya waktu bicara pancasila kalian tidak mabuk kan ato bicara liat teks anak muda optimis hek anak muda kehilangan urat malu iye kali
fear,sedihnya tuh ketika sedang seperti ini tidak ada 'tempat sampah' jadinya nyampah saja  di twitter maaf ya followerku :( btw saya bingung deh tadi nimbang 43.6 terus  pup 2x abis itu turun lagi jadi 42 ini timbangannya yang  labil apa gimana????,sedihnya tuh sedang tidak tempat sampah jadinya nyampah twitter maaf followerku btw bingung tadi nimbang terus pup x abis turun jadi timbangannya labil apa gimana
anger,"Nah lho.. yang  digadang2 bakal benerin dan majuin daerahnya,malah pesan  barang saja  ke luar negeri padahal  hasil kerajinan penduduk lokal saja  banyak  yang  bagus tidak habis pikir deh saya Giliran gini saja  kalian tidak koar2,,klo toko sebelah polah sedikit  saja  ""pedes"" tuh mulut kalau diam  saja ",nah digadang bakal benerin majuin daerahnya malah pesan barang luar negeri padahal hasil kerajinan penduduk lokal banyak bagus tidak habis pikir giliran kalian tidak koar kalau toko sebelah polah sedikit pedes tuh mulut kalau diam
anger,"Rakyat indonesia sudah cukup menderita oleh ulah para koruptor yang  kebal hukum, jangan bahagia di atas penderitaan rakyat, indonesia punya penjajah yang  terparah yaitu koruptor, rakyat bekerja keras membanting tulang, koruptor yang  menikmatinya",rakyat indonesia cukup menderita ulah koruptor kebal hukum jangan bahagia atas penderitaan rakyat indonesia punya penjajah terparah koruptor rakyat bekerja keras membanting tulang koruptor menikmatinya
love,"saya hanyalah ciptaan tuhan, bukan superhero apalagi malaikat. saya hanya bisa melakukan apa yang saya lakukan dek. Itulah aku, anak nomor tiga yang murah hati, dan saya mohon semoga kamu cepat tahu dek",hanyalah ciptaan tuhan bukan superhero malaikat melakukan apa lakukan dek aku anak nomor tiga murah hati mohon semoga kamu cepat tahu dek
fear,Suami tidak dukung lahiran normal. Dari awal suruh  sesar ajaa. Takut akunya tidak kuat ngelahirin 2 anak. saya jadi takut juga bawaannya. tapi kalau  dengar  testi orang yang  sc tidak ada yang  bilang lebih enak dari normal,suami tidak dukung lahiran normal awal suruh sesar takut akunya tidak kuat ngelahirin anak jadi takut bawaannya kalau dengar testi orang sc tidak bilang lebih enak normal
sad,"Terkejut diri ini kan. Lalu perut ku kruyukan, akhirnya ku putuskan untuk  searching dimane foodcourt nya. Eh pas searching, no signal breh. Tri ku di thamrin dan tanabang tidak berfungsi samsek.",terkejut diri kan lalu perut ku kruyukan akhirnya ku putuskan searching dimane foodcourt nya pas searching no signal breh tri ku thamrin tanabang tidak berfungsi samsek
sad,"Kesalahan malam ini, tadi masak indomi sebungkus lalu merasa itu terlalu sedikit  dan masak satu bungkus lagi. Terus sekarang.. enek sendiri liatnya. Susah amat menahan napsu duniawi",kesalahan malam tadi masak indomi sebungkus lalu merasa terlalu sedikit masak satu bungkus terus sekarang enek sendiri liatnya susah menahan napsu duniawi
joy,"Empat tahun lalu, ketika orang-orang hepi karena keterima kerja/sekolah lagi, saya hepi karena nama saya nongol di daftar ini :') #WorkshopCerpenKompas2014 #TSYGMC Foto: [USERNAME] [URL]",empat tahun lalu orang orang hepi keterima kerja sekolah hepi nama nongol daftar workshopcerpenkompas tsygmc foto username url
love,"saya hanyalah ciptaan tuhan, bukan superhero apalagi malaikat. saya hanya bisa melakukan apa yang saya lakukan dek. Itulah aku, anak nomor tiga yang murah hati, dan saya mohon semoga kamu cepat tahu dek #menjauhdarijanji?",hanyalah ciptaan tuhan bukan superhero malaikat melakukan apa lakukan dek aku anak nomor tiga murah hati mohon semoga kamu cepat tahu dek menjauhdarijanji
anger,"saya tidak ikhlas kalau kamu masuk dan muncul lagi di kehidupan gue. Jadi jangan muncul lagi, karena sakit hati saya berasa lagi di setiap kemunculan lo. Apapun alasannya. Jangan ganggu kita lagi.",tidak ikhlas kalau kamu masuk muncul kehidupan gue jadi jangan muncul sakit hati berasa kemunculan lo apapun alasannya jangan ganggu
joy,Makan nasi padang di Senen. Kemudian nonton live music di taman suropati sampai malam  dan bicara  tentang  semuanya sampai bisik2 ditelinga hehe. Baliknya naik transj dan bicara  lagi  then he walk me home. Literally walk and talk. (Sayangnya best date with cowok  yang  kurang tepat hehe) [URL],makan nasi padang senen kemudian nonton live music taman suropati malam bicara semuanya bisik ditelinga baliknya naik transj bicara then he walk me home literally walk and talk sayangnya best date with cowok kurang tepat url
sad,"[USERNAME] Cibiru entah kenapa gtu, daya tariknya kencang  sekali  skrg. Lagi sayang-sayangnya gtu. Tapi apa daya, bentar lagi mau tidak mau harus siap tinggalkan  -_-",username cibiru entah daya tariknya kencang sekali skrg sayang sayangnya apa daya bentar mau tidak mau siap tinggalkan
joy,"Waktu itu kami bertiga puluh, dipilih dari sekitar 300 orang yang mendaftar. Ya gimana tidak berasa bangga Workshop kami diajar oleh Fajar Arcana, Agus Noor, dan Semo Gumira Ajidarma. #WorkshopCerpenKompas2015 #TSYGMC Foto: (masih) [USERNAME] [URL]",waktu bertiga puluh dipilih orang mendaftar gimana tidak berasa bangga workshop diajar fajar arcana agus noor semo gumira ajidarma workshopcerpenkompas tsygmc foto username url
fear,"Mengistirhatkan badan itu penting, tapi saat hendak istirahat teringat akan tugas yang tak kunjung kelar, akhirnya bangun duduk depan laptop dengerin radio, tinggal nulis nya saja  mikir kemana-mana, ya begitulah",mengistirhatkan badan penting hendak istirahat teringat tugas tak kunjung kelar akhirnya bangun duduk depan laptop dengerin radio tinggal nulis nya mikir mana begitulah
sad,"WesTerima kenyataan mbah, anak lanange lebih kelihatan muda menawan, tegap dan gagah, ketimbang suaminya Cemburuuuuu Suami merasa anak lanange lebih sering dibanggakan dari pada suamine dewe",westerima kenyataan mbah anak lanange lebih kelihatan muda menawan tegap gagah ketimbang suaminya cemburuu suami merasa anak lanange lebih sering dibanggakan suamine dewe
sad,"Pernah tidak kalian merasakan  dulu kalian pernah amat sangat menginginkan sesuatu dan berjuang mati2an buat dapetinnya. Tapi suatu saat kalian berhadapan sangat dekat dengan  hal tersebut dan tatap dalam2 lalu terlintas pikiran... ""wait, kayaknya sekarang saya sudah tidak mau ini lagi deh""",pernah tidak kalian merasakan dulu kalian pernah sangat menginginkan berjuang mati an buat dapetinnya suatu kalian berhadapan sangat dekat tersebut tatap lalu terlintas pikiran wait kayaknya sekarang tidak mau
